ticker,date,open,high,low,close,adjusted_close,volume,return_1d,return_30d,return_120d,return_360d
RELIANCE.NS,2022-01-25,1069.0734401117095,1086.8644436444313,1048.802657948011,1079.8572998046875,1079.8572998046875,24510205,-0.001955542738982796,-0.002898924808750314,,
RELIANCE.NS,2022-01-27,1062.9081551085756,1072.053874198635,1051.5556205791781,1063.8636474609375,1063.8636474609375,20020431,-0.014810894315983036,-0.014790179295625538,,
RELIANCE.NS,2022-01-28,1076.103358864866,1081.0629157010064,1059.4499449788068,1062.8397216796875,1062.8397216796875,14667727,-0.0009624596006205799,-0.028308109114333235,,
RELIANCE.NS,2022-01-31,1073.9193259070898,1094.9408766634326,1072.0992089277,1085.931640625,1085.931640625,12143683,0.02172662394365399,0.019718406727243343,,
RELIANCE.NS,2022-02-01,1095.668914786197,1101.4019884840088,1067.958677458383,1082.3370361328125,1082.3370361328125,13200509,-0.0033101572490499276,0.04450349269095355,,
RELIANCE.NS,2022-02-02,1095.2139504085303,1095.2139504085303,1080.6991087798986,1084.5439453125,1084.5439453125,10017691,0.0020390221400652386,0.03128186270413025,,
RELIANCE.NS,2022-02-03,1088.3887863228124,1092.6886822523618,1068.0042683536662,1070.529541015625,1070.529541015625,9572839,-0.01292193309219658,-0.005642131635224978,,
RELIANCE.NS,2022-02-04,1065.1830393454286,1068.5729364671636,1056.1283095273284,1060.7694091796875,1060.7694091796875,11061241,-0.009117106499161087,-0.014353751674016424,,
RELIANCE.NS,2022-02-07,1065.638135750538,1072.3723159767667,1048.8026250078512,1054.308349609375,1054.308349609375,10714467,-0.006090918077387819,-0.023474438505043937,,
RELIANCE.NS,2022-02-08,1060.4737500675897,1073.8283759531457,1051.0776952115107,1072.031005859375,1072.031005859375,12060849,0.016809746651979207,-0.0059909396799641135,,
RELIANCE.NS,2022-02-09,1078.901658786714,1086.204633140618,1072.918368570495,1084.5211181640625,1084.5211181640625,11486225,0.011650887181826386,-0.006212571744073858,,
RELIANCE.NS,2022-02-10,1090.0721909727154,1090.0721909727154,1076.1488917844267,1083.4063720703125,1083.4063720703125,12464491,-0.0010278694209635564,-0.00892831220226864,,
RELIANCE.NS,2022-02-11,1079.857350777376,1084.976257286365,1066.5937118273357,1081.2906494140625,1081.2906494140625,15943370,-0.0019528430982060918,0.0073334154399293805,,
RELIANCE.NS,2022-02-14,1064.841998172486,1071.5306852913075,1052.4428632313213,1064.0684814453125,1064.0684814453125,10719633,-0.015927417829870727,-0.012499232484387446,,
RELIANCE.NS,2022-02-15,1069.824295697398,1102.9037798370225,1062.7716573911962,1100.1964111328125,1100.1964111328125,11212671,0.03395263586646968,0.0058656838965782665,,
RELIANCE.NS,2022-02-16,1105.6793011160346,1107.0443589837334,1090.186219274119,1097.92138671875,1097.92138671875,10392840,-0.002067834789353684,-0.01836776256523076,,
RELIANCE.NS,2022-02-17,1101.174399210009,1117.008801624326,1096.5787938302476,1111.8216552734375,1111.8216552734375,12853252,0.01266053173099202,-0.010568658530584085,,
RELIANCE.NS,2022-02-18,1112.2313273608688,1117.6914375971696,1101.1972517891083,1103.131103515625,1103.131103515625,6775458,-0.007816498011702366,0.003269088407714449,,
RELIANCE.NS,2022-02-21,1097.488880416598,1109.0917498883975,1085.0216268966433,1091.9832763671875,1091.9832763671875,11107193,-0.010105623087690918,-0.014819349768416368,,
RELIANCE.NS,2022-02-22,1070.5977356852184,1090.1633625619224,1067.9814753307442,1087.023681640625,1087.023681640625,13494914,-0.004541822969177822,-0.020098499660634372,,
RELIANCE.NS,2022-02-23,1092.5294602510214,1095.0092390254035,1077.468571284383,1080.2213134765625,1080.2213134765625,7310110,-0.006257792060055056,-0.03319013377201108,,
RELIANCE.NS,2022-02-24,1048.8027920240986,1064.6828130643278,1020.7740927277775,1026.3934326171875,1026.3934326171875,24846650,-0.04983041918154385,-0.1052515644129507,,
RELIANCE.NS,2022-02-25,1037.4728552470633,1050.1449523145036,1035.7210994030459,1039.2247314453125,1039.2247314453125,14570089,0.012501345410411036,-0.09914007338449615,,
x   
